tid,cls,row,col,class_name
784,2,2448,2972,adult_females
784,2,2458,2141,adult_females
784,2,2461,2094,adult_females
784,2,2470,2346,adult_females
784,2,2479,2285,adult_females
784,2,2482,2069,adult_females
784,2,2486,2484,adult_females
784,2,2495,2190,adult_females
784,2,2507,2558,adult_females
784,2,2514,2291,adult_females
784,2,2520,1999,adult_females
784,2,2520,2471,adult_females
784,2,2527,2684,adult_females
784,2,2528,2446,adult_females
784,2,2532,2388,adult_females
784,2,2536,2052,adult_females
784,2,2545,2564,adult_females
784,2,2555,2190,adult_females
784,2,2555,2299,adult_females
784,2,2583,2118,adult_females
784,2,2588,2013,adult_females
784,2,2589,2614,adult_females
784,2,2594,2576,adult_females
784,2,2597,2260,adult_females
784,2,2610,2587,adult_females
784,2,2614,2005,adult_females
784,2,2618,2176,adult_females
784,2,2621,2035,adult_females
784,2,2633,2576,adult_females
784,2,2636,3044,adult_females
784,2,2646,2498,adult_females
784,2,2651,2619,adult_females
784,2,2657,2192,adult_females
784,2,2664,2468,adult_females
784,2,2682,2225,adult_females
784,2,2687,2425,adult_females
784,2,2691,2619,adult_females
784,2,2692,2160,adult_females
784,2,2728,2199,adult_females
784,2,2738,2128,adult_females
784,2,2758,2585,adult_females
784,2,2763,2187,adult_females
784,2,2794,2626,adult_females
784,2,2813,2272,adult_females
784,2,2820,2184,adult_females
784,2,2826,2471,adult_females
784,2,2838,2227,adult_females
784,2,2838,2258,adult_females
784,2,2854,2504,adult_females
784,2,2874,2196,adult_females
784,2,2882,2490,adult_females
784,2,2947,2494,adult_females
784,2,2972,2562,adult_females
784,2,2975,2247,adult_females
784,2,2982,2510,adult_females
784,2,2984,2631,adult_females
784,2,2998,2732,adult_females
784,2,3001,2432,adult_females
784,2,3004,2502,adult_females
784,2,3006,2608,adult_females
784,2,3014,2434,adult_females
784,2,3029,2542,adult_females
784,2,3053,2376,adult_females
784,2,3057,2442,adult_females
784,2,3059,2562,adult_females
784,2,3068,2594,adult_females
784,2,3075,2768,adult_females
784,2,3076,2308,adult_females
784,2,3078,2108,adult_females
784,2,3077,2359,adult_females
784,2,3080,2175,adult_females
784,2,3079,2685,adult_females
784,2,3094,2559,adult_females
784,2,3100,2191,adult_females
784,2,3108,2031,adult_females
784,2,3108,2101,adult_females
784,2,3111,2337,adult_females
784,2,3118,2010,adult_females
784,2,3123,2563,adult_females
784,2,3123,2280,adult_females
784,2,3128,2218,adult_females
784,2,3131,2136,adult_females
784,2,3138,2098,adult_females
784,2,3140,2064,adult_females
784,2,3145,1990,adult_females
784,2,3170,3037,adult_females
784,2,3189,2026,adult_females
784,2,3191,1955,adult_females
784,2,3197,1978,adult_females
784,2,3206,2266,adult_females
784,2,3206,2170,adult_females
784,2,3214,2860,adult_females
784,2,3223,1940,adult_females
784,2,3223,1977,adult_females
784,2,3227,2018,adult_females
784,2,3253,2695,adult_females
784,3,273,2425,juveniles
784,3,349,2429,juveniles
784,3,385,2405,juveniles
784,3,765,2178,juveniles
784,3,766,2148,juveniles
784,3,775,2138,juveniles
784,3,782,2361,juveniles
784,3,786,2162,juveniles
784,3,833,2241,juveniles
784,3,836,2342,juveniles
784,3,860,2124,juveniles
784,3,905,2155,juveniles
784,3,941,2370,juveniles
784,3,960,2325,juveniles
784,3,975,2128,juveniles
784,3,977,2297,juveniles
784,3,1006,2343,juveniles
784,3,1031,2272,juveniles
784,3,1032,2397,juveniles
784,3,1096,2211,juveniles
784,3,1096,2393,juveniles
784,3,1124,2259,juveniles
784,3,1138,2296,juveniles
784,3,1214,2461,juveniles
784,3,1230,2497,juveniles
784,3,1250,2319,juveniles
784,3,1304,2318,juveniles
784,3,1306,2194,juveniles
784,3,1354,2199,juveniles
784,3,1362,2256,juveniles
784,3,1363,2399,juveniles
784,3,1368,2181,juveniles
784,3,1372,2376,juveniles
784,3,1384,2381,juveniles
784,3,1400,2344,juveniles
784,3,1403,2290,juveniles
784,3,1410,2427,juveniles
784,3,1415,2392,juveniles
784,3,1421,2240,juveniles
784,3,1420,2364,juveniles
784,3,1432,2454,juveniles
784,3,1440,2417,juveniles
784,3,1442,2434,juveniles
784,3,1450,2447,juveniles
784,3,1485,2425,juveniles
784,3,1493,2449,juveniles
784,3,1503,2466,juveniles
784,3,1507,2202,juveniles
784,3,1508,2586,juveniles
784,3,1510,2352,juveniles
784,3,1522,2544,juveniles
784,3,1524,2650,juveniles
784,3,1526,2447,juveniles
784,3,1526,2501,juveniles
784,3,1527,2623,juveniles
784,3,1529,2227,juveniles
784,3,1533,2534,juveniles
784,3,1546,2653,juveniles
784,3,1550,2164,juveniles
784,3,1553,2454,juveniles
784,3,1557,2495,juveniles
784,3,1560,2564,juveniles
784,3,1566,2873,juveniles
784,3,1570,2221,juveniles
784,3,1581,2561,juveniles
784,3,1589,2519,juveniles
784,3,1591,2454,juveniles
784,3,1595,2746,juveniles
784,3,1596,2676,juveniles
784,3,1598,2949,juveniles
784,3,1606,2548,juveniles
784,3,1613,2793,juveniles
784,3,1620,2524,juveniles
784,3,1620,2585,juveniles
784,3,1620,2682,juveniles
784,3,1632,2614,juveniles
784,3,1645,2591,juveniles
784,3,1673,2566,juveniles
784,3,1685,2619,juveniles
784,3,1736,2510,juveniles
784,3,1741,2726,juveniles
784,3,1745,2601,juveniles
784,3,1762,2686,juveniles
784,3,1766,2733,juveniles
784,3,1769,2551,juveniles
784,3,1779,2705,juveniles
784,3,1789,2531,juveniles
784,3,1818,2647,juveniles
784,3,1909,2711,juveniles
784,3,2022,2453,juveniles
784,3,2063,2139,juveniles
784,3,2065,2320,juveniles
784,3,2078,2153,juveniles
784,3,2084,2372,juveniles
784,3,2095,2855,juveniles
784,3,2165,2545,juveniles
784,3,2172,2801,juveniles
784,3,2182,2175,juveniles
784,3,2206,2558,juveniles
784,3,2228,2364,juveniles
784,3,2242,2375,juveniles
784,3,2252,2859,juveniles
784,3,2267,2770,juveniles
784,3,2273,2269,juveniles
784,3,2294,2442,juveniles
784,3,2339,2863,juveniles
784,3,2340,2821,juveniles
784,3,2350,2873,juveniles
784,3,2358,2388,juveniles
784,3,2375,2882,juveniles
784,3,2377,2242,juveniles
784,3,2397,2089,juveniles
784,3,2397,2155,juveniles
784,3,2399,2810,juveniles
784,3,2408,2721,juveniles
784,3,2425,2150,juveniles
784,3,2447,2181,juveniles
784,3,2450,2903,juveniles
784,3,2455,2360,juveniles
784,3,2456,2863,juveniles
784,3,2462,2177,juveniles
784,3,2465,2231,juveniles
784,3,2467,2417,juveniles
784,3,2468,2829,juveniles
784,3,2480,2230,juveniles
784,3,2495,2268,juveniles
784,3,2496,2242,juveniles
784,3,2521,2178,juveniles
784,3,2533,2471,juveniles
784,3,2536,2287,juveniles
784,3,2541,2172,juveniles
784,3,2637,2605,juveniles
784,3,2644,2047,juveniles
784,3,2649,2457,juveniles
784,3,2660,2037,juveniles
784,3,2661,2140,juveniles
784,3,2667,2861,juveniles
784,3,2670,2167,juveniles
784,3,2672,2016,juveniles
784,3,2672,2788,juveniles
784,3,2674,2137,juveniles
784,3,2683,2054,juveniles
784,3,2692,2815,juveniles
784,3,2695,2182,juveniles
784,3,2700,2140,juveniles
784,3,2703,2731,juveniles
784,3,2705,2766,juveniles
784,3,2712,2081,juveniles
784,3,2712,2677,juveniles
784,3,2720,2146,juveniles
784,3,2720,2409,juveniles
784,3,2720,2964,juveniles
784,3,2740,2170,juveniles
784,3,2766,2807,juveniles
784,3,2777,2190,juveniles
784,3,2778,2205,juveniles
784,3,2778,2230,juveniles
784,3,2784,2960,juveniles
784,3,2788,2596,juveniles
784,3,2789,2566,juveniles
784,3,2799,2190,juveniles
784,3,2805,2753,juveniles
784,3,2817,2925,juveniles
784,3,2820,2699,juveniles
784,3,2829,2575,juveniles
784,3,2840,2611,juveniles
784,3,2881,2688,juveniles
784,3,2893,2174,juveniles
784,3,2897,2149,juveniles
784,3,2899,2509,juveniles
784,3,2900,2746,juveniles
784,3,2902,2574,juveniles
784,3,2904,2530,juveniles
784,3,2916,2602,juveniles
784,3,2925,2242,juveniles
784,3,2941,2328,juveniles
784,3,2944,2408,juveniles
784,3,2945,2377,juveniles
784,3,2972,2380,juveniles
784,3,2983,2422,juveniles
784,3,2990,2305,juveniles
784,3,3002,2521,juveniles
784,3,3015,2706,juveniles
784,3,3019,2351,juveniles
784,3,3032,2689,juveniles
784,3,3033,2269,juveniles
784,3,3035,2647,juveniles
784,3,3044,2582,juveniles
784,3,3048,2489,juveniles
784,3,3054,2269,juveniles
784,3,3068,2516,juveniles
784,3,3070,2260,juveniles
784,3,3092,2669,juveniles
784,3,3096,2126,juveniles
784,3,3135,2325,juveniles
784,3,3142,2031,juveniles
784,3,3145,2713,juveniles
784,3,3149,2761,juveniles
784,3,3157,2094,juveniles
784,3,3162,2782,juveniles
784,3,3165,2132,juveniles
784,3,3166,2724,juveniles
784,3,3167,2267,juveniles
784,3,3170,2178,juveniles
784,3,3179,2209,juveniles
784,3,3179,2064,juveniles
784,3,3189,2074,juveniles
784,3,3199,2221,juveniles
784,3,3208,2048,juveniles
784,3,3242,2762,juveniles
784,3,3250,2151,juveniles
785,0,85,3543,adult_males
785,0,192,3070,adult_males
785,0,193,2081,adult_males
785,0,225,3345,adult_males
785,0,253,4082,adult_males
785,0,259,2367,adult_males
785,0,506,2353,adult_males
785,0,548,3590,adult_males
785,0,548,4026,adult_males
785,0,668,2496,adult_males
785,0,680,2956,adult_males
785,0,738,2618,adult_males
785,0,782,3934,adult_males
785,0,848,2266,adult_males
785,0,875,2137,adult_males
785,0,879,3085,adult_males
785,0,918,3216,adult_males
785,0,932,2826,adult_males
785,0,932,3980,adult_males
785,0,1002,2392,adult_males
785,0,1013,1857,adult_males
785,0,1093,3422,adult_males
785,0,1208,3086,adult_males
785,0,1215,2519,adult_males
785,0,1217,1711,adult_males
785,0,1224,4138,adult_males
785,0,1257,3538,adult_males
785,0,1274,2126,adult_males
785,0,1415,1157,adult_males
785,0,1418,2304,adult_males
785,0,1425,2797,adult_males
785,0,1446,3362,adult_males
785,0,1504,2448,adult_males
785,0,1634,3573,adult_males
785,0,1710,2917,adult_males
785,0,1817,3355,adult_males
785,0,1885,3160,adult_males
785,0,2140,2600,adult_males
785,0,2302,2781,adult_males
785,0,2577,2996,adult_males
785,0,2644,2334,adult_males
785,1,1211,2765,subadult_males
785,1,1366,2954,subadult_males
785,1,2096,3697,subadult_males
785,1,2214,3368,subadult_males
785,1,2538,3318,subadult_males
785,1,2794,1742,subadult_males
785,1,2992,3393,subadult_males
785,1,3068,2753,subadult_males
785,2,32,3256,adult_females
785,2,64,2861,adult_females
785,2,96,3143,adult_females
785,2,101,3334,adult_females
785,2,120,2134,adult_females
785,2,130,3385,adult_females
785,2,138,3170,adult_females
785,2,154,3729,adult_females
785,2,156,3261,adult_females
785,2,165,3185,adult_females
785,2,167,2212,adult_females
785,2,176,2868,adult_females
785,2,178,2155,adult_females
785,2,181,2274,adult_females
785,2,194,2905,adult_females
785,2,200,3143,adult_females
785,2,202,3666,adult_females
785,2,212,2931,adult_females
785,2,220,3845,adult_females
785,2,223,2115,adult_females
785,2,223,3448,adult_females
785,2,224,2257,adult_females
785,2,231,3599,adult_females
785,2,234,1983,adult_females
785,2,236,3002,adult_females
785,2,236,3069,adult_females
785,2,236,3300,adult_females
785,2,238,2861,adult_females
785,2,238,3254,adult_females
785,2,240,3836,adult_females
785,2,242,2985,adult_females
785,2,246,2967,adult_females
785,2,248,2304,adult_females
785,2,248,2907,adult_females
785,2,258,3778,adult_females
785,2,263,3464,adult_females
785,2,264,3662,adult_females
785,2,266,3812,adult_females
785,2,273,3116,adult_females
785,2,278,3389,adult_females
785,2,278,2520,adult_females
785,2,279,2921,adult_females
785,2,282,3453,adult_females
785,2,292,3482,adult_females
785,2,295,3438,adult_females
785,2,312,3391,adult_females
785,2,312,2074,adult_females
785,2,322,2512,adult_females
785,2,323,3558,adult_females
785,2,326,2883,adult_females
785,2,331,2161,adult_females
785,2,338,2353,adult_females
785,2,349,3407,adult_females
785,2,356,2046,adult_females
785,2,367,3375,adult_females
785,2,369,3512,adult_females
785,2,372,3420,adult_females
785,2,400,3363,adult_females
785,2,406,2426,adult_females
785,2,411,3198,adult_females
785,2,422,2518,adult_females
785,2,462,2141,adult_females
785,2,499,3499,adult_females
785,2,505,2419,adult_females
785,2,512,2837,adult_females
785,2,517,3674,adult_females
785,2,518,3623,adult_females
785,2,522,3589,adult_females
785,2,528,3122,adult_females
785,2,530,3438,adult_females
785,2,539,2781,adult_females
785,2,542,2216,adult_females
785,2,550,3649,adult_females
785,2,559,2311,adult_females
785,2,558,3014,adult_females
785,2,560,2956,adult_females
785,2,576,2894,adult_females
785,2,580,3385,adult_females
785,2,590,3510,adult_females
785,2,592,2677,adult_females
785,2,597,3609,adult_females
785,2,606,2301,adult_females
785,2,607,2260,adult_females
785,2,614,2330,adult_females
785,2,615,2208,adult_females
785,2,630,3518,adult_females
785,2,637,3960,adult_females
785,2,641,2964,adult_females
785,2,649,3688,adult_females
785,2,653,3980,adult_females
785,2,658,3780,adult_females
785,2,660,3568,adult_females
785,2,665,2239,adult_females
785,2,680,2043,adult_females
785,2,685,2885,adult_females
785,2,695,2705,adult_females
785,2,696,2921,adult_females
785,2,697,3414,adult_females
785,2,706,2832,adult_females
785,2,709,3554,adult_females
785,2,709,3371,adult_females
785,2,712,3778,adult_females
785,2,727,3056,adult_females
785,2,729,3108,adult_females
785,2,730,3707,adult_females
785,2,737,2027,adult_females
785,2,743,3777,adult_females
785,2,755,2136,adult_females
785,2,771,2761,adult_females
785,2,782,3368,adult_females
785,2,792,3844,adult_females
785,2,795,3214,adult_females
785,2,804,3978,adult_females
785,2,807,2734,adult_females
785,2,814,2982,adult_females
785,2,819,3672,adult_females
785,2,836,3110,adult_females
785,2,842,2089,adult_females
785,2,851,2757,adult_females
785,2,854,3219,adult_females
785,2,864,3861,adult_females
785,2,867,3494,adult_females
785,2,880,2777,adult_females
785,2,895,3116,adult_females
785,2,900,3644,adult_females
785,2,903,2865,adult_females
785,2,904,3236,adult_females
785,2,910,4007,adult_females
785,2,914,2638,adult_females
785,2,914,4063,adult_females
785,2,921,3470,adult_females
785,2,925,3264,adult_females
785,2,931,3817,adult_females
785,2,937,3126,adult_females
785,2,941,2772,adult_females
785,2,946,3764,adult_females
785,2,953,2471,adult_females
785,2,960,3074,adult_females
785,2,963,3881,adult_females
785,2,967,2939,adult_females
785,2,969,2545,adult_females
785,2,970,3620,adult_females
785,2,974,2847,adult_females
785,2,977,3519,adult_females
785,2,981,2827,adult_females
785,2,989,3731,adult_females
785,2,997,3685,adult_females
785,2,998,3117,adult_females
785,2,1001,3839,adult_females
785,2,1007,3930,adult_females
785,2,1018,3034,adult_females
785,2,1024,2554,adult_females
785,2,1027,2479,adult_females
785,2,1029,3248,adult_females
785,2,1040,3756,adult_females
785,2,1041,3822,adult_females
785,2,1047,2867,adult_females
785,2,1055,4006,adult_females
785,2,1056,3142,adult_females
785,2,1060,3932,adult_females
785,2,1063,3675,adult_females
785,2,1072,3857,adult_females
785,2,1083,2925,adult_females
785,2,1087,4132,adult_females
785,2,1097,3650,adult_females
785,2,1105,3940,adult_females
785,2,1105,3037,adult_females
785,2,1119,2515,adult_females
785,2,1125,2747,adult_females
785,2,1133,3142,adult_females
785,2,1140,4115,adult_females
785,2,1143,3789,adult_females
785,2,1146,2843,adult_females
785,2,1146,4071,adult_females
785,2,1151,3600,adult_females
785,2,1162,3109,adult_females
785,2,1164,4034,adult_females
785,2,1175,4113,adult_females
785,2,1179,2534,adult_females
785,2,1183,2453,adult_females
785,2,1184,3862,adult_females
785,2,1187,3381,adult_females
785,2,1192,3555,adult_females
785,2,1194,3820,adult_females
785,2,1205,4017,adult_females
785,2,1208,2894,adult_females
785,2,1216,3150,adult_females
785,2,1216,3960,adult_females
785,2,1220,3485,adult_females
785,2,1226,3224,adult_females
785,2,1228,3065,adult_females
785,2,1234,2374,adult_females
785,2,1238,3794,adult_females
785,2,1248,4063,adult_females
785,2,1262,3085,adult_females
785,2,1264,3647,adult_females
785,2,1277,3829,adult_females
785,2,1280,3401,adult_females
785,2,1280,3740,adult_females
785,2,1283,3487,adult_females
785,2,1284,2380,adult_females
785,2,1286,4013,adult_females
785,2,1292,2860,adult_females
785,2,1298,3554,adult_females
785,2,1301,4097,adult_females
785,2,1302,3894,adult_females
785,2,1306,3000,adult_females
785,2,1307,3137,adult_females
785,2,1308,2506,adult_females
785,2,1309,3616,adult_females
785,2,1319,4053,adult_females
785,2,1328,3513,adult_females
785,2,1329,3564,adult_females
785,2,1333,3050,adult_females
785,2,1336,2656,adult_females
785,2,1356,4008,adult_females
785,2,1360,3748,adult_females
785,2,1365,2272,adult_females
785,2,1382,2514,adult_females
785,2,1389,3238,adult_females
785,2,1391,3466,adult_females
785,2,1396,3351,adult_females
785,2,1396,3682,adult_females
785,2,1401,3077,adult_females
785,2,1433,3161,adult_females
785,2,1433,3429,adult_females
785,2,1440,2933,adult_females
785,2,1443,2993,adult_females
785,2,1444,2740,adult_females
785,2,1457,2541,adult_females
785,2,1456,3247,adult_females
785,2,1458,2650,adult_females
785,2,1480,3579,adult_females
785,2,1481,3024,adult_females
785,2,1484,3505,adult_females
785,2,1486,2049,adult_females
785,2,1506,3767,adult_females
785,2,1522,3656,adult_females
785,2,1524,3470,adult_females
785,2,1546,3342,adult_females
785,2,1551,1975,adult_females
785,2,1565,2076,adult_females
785,2,1572,3620,adult_females
785,2,1582,2813,adult_females
785,2,1583,3433,adult_females
785,2,1586,2976,adult_females
785,2,1589,3528,adult_females
785,2,1592,2301,adult_females
785,2,1601,2209,adult_females
785,2,1600,3711,adult_females
785,2,1602,3815,adult_females
785,2,1615,3770,adult_females
785,2,1619,3648,adult_females
785,2,1625,2104,adult_females
785,2,1628,3173,adult_females
785,2,1639,2013,adult_females
785,2,1641,3548,adult_females
785,2,1643,3482,adult_females
785,2,1648,2287,adult_females
785,2,1659,3425,adult_females
785,2,1659,3513,adult_females
785,2,1660,3601,adult_females
785,2,1666,2984,adult_females
785,2,1675,2203,adult_females
785,2,1674,2706,adult_females
785,2,1685,2068,adult_females
785,2,1704,2696,adult_females
785,2,1712,3630,adult_females
785,2,1715,3754,adult_females
785,2,1717,3580,adult_females
785,2,1724,3513,adult_females
785,2,1744,3466,adult_females
785,2,1753,2115,adult_females
785,2,1753,2766,adult_females
785,2,1766,2696,adult_females
785,2,1770,2180,adult_females
785,2,1782,2845,adult_females
785,2,1788,3058,adult_females
785,2,1806,3160,adult_females
785,2,1812,3570,adult_females
785,2,1818,2639,adult_females
785,2,1822,2777,adult_females
785,2,1834,3113,adult_females
785,2,1887,3013,adult_females
785,2,1924,3085,adult_females
785,2,2006,3134,adult_females
785,2,2033,3088,adult_females
785,2,2228,2861,adult_females
785,3,169,3346,juveniles
785,3,180,3356,juveniles
785,3,209,3588,juveniles
785,3,210,3539,juveniles
785,3,223,3653,juveniles
785,3,228,3679,juveniles
785,3,270,3479,juveniles
785,3,270,3538,juveniles
785,3,280,3321,juveniles
785,3,313,3533,juveniles
785,3,315,2536,juveniles
785,3,336,3424,juveniles
785,3,497,3587,juveniles
785,3,545,3517,juveniles
785,3,578,2588,juveniles
785,3,858,3917,juveniles
785,3,932,4090,juveniles
785,3,1020,3755,juveniles
785,3,1133,4039,juveniles
785,3,1366,3992,juveniles
785,3,1381,3640,juveniles
785,3,1733,2794,juveniles
785,4,132,3404,pups
785,4,187,2173,pups
785,4,199,3766,pups
785,4,209,2248,pups
785,4,228,3429,pups
785,4,237,2111,pups
785,4,255,2313,pups
785,4,260,3398,pups
785,4,310,2095,pups
785,4,322,2354,pups
785,4,337,2177,pups
785,4,337,2870,pups
785,4,363,2062,pups
785,4,367,3481,pups
785,4,386,3383,pups
785,4,390,3414,pups
785,4,401,2363,pups
785,4,401,2446,pups
785,4,412,2500,pups
785,4,419,2356,pups
785,4,428,2345,pups
785,4,428,3205,pups
785,4,429,2374,pups
785,4,435,2391,pups
785,4,439,2135,pups
785,4,465,3215,pups
785,4,491,2429,pups
785,4,493,3487,pups
785,4,505,3689,pups
785,4,519,2849,pups
785,4,529,2265,pups
785,4,531,3144,pups
785,4,530,3638,pups
785,4,541,2796,pups
785,4,545,3438,pups
785,4,553,2574,pups
785,4,556,2693,pups
785,4,562,2909,pups
785,4,566,2291,pups
785,4,573,3009,pups
785,4,577,2951,pups
785,4,580,3082,pups
785,4,589,2596,pups
785,4,598,2305,pups
785,4,611,2662,pups
785,4,617,2276,pups
785,4,618,2953,pups
785,4,626,2786,pups
785,4,635,3530,pups
785,4,638,2328,pups
785,4,649,3577,pups
785,4,660,2249,pups
785,4,665,3762,pups
785,4,670,2917,pups
785,4,689,2982,pups
785,4,698,2875,pups
785,4,699,2030,pups
785,4,703,3763,pups
785,4,714,3415,pups
785,4,715,3121,pups
785,4,717,3533,pups
785,4,718,3353,pups
785,4,728,2048,pups
785,4,731,3730,pups
785,4,733,2579,pups
785,4,739,3034,pups
785,4,757,2598,pups
785,4,766,2118,pups
785,4,810,3696,pups
785,4,812,3956,pups
785,4,816,2719,pups
785,4,822,3131,pups
785,4,826,2930,pups
785,4,833,2756,pups
785,4,848,2112,pups
785,4,864,2912,pups
785,4,878,2798,pups
785,4,881,3878,pups
785,4,900,3260,pups
785,4,901,3471,pups
785,4,909,2661,pups
785,4,909,2903,pups
785,4,914,3104,pups
785,4,917,2886,pups
785,4,924,2868,pups
785,4,927,2807,pups
785,4,929,3654,pups
785,4,936,3476,pups
785,4,939,2499,pups
785,4,946,3809,pups
785,4,956,3756,pups
785,4,957,3088,pups
785,4,958,2982,pups
785,4,963,3535,pups
785,4,964,2538,pups
785,4,966,3858,pups
785,4,980,3889,pups
785,4,982,2941,pups
785,4,984,3690,pups
785,4,987,3772,pups
785,4,1005,3746,pups
785,4,1006,2481,pups
785,4,1006,3090,pups
785,4,1023,3873,pups
785,4,1025,3049,pups
785,4,1027,3142,pups
785,4,1076,2903,pups
785,4,1083,3580,pups
785,4,1085,3660,pups
785,4,1085,3743,pups
785,4,1092,3960,pups
785,4,1093,2513,pups
785,4,1092,4106,pups
785,4,1095,3628,pups
785,4,1098,2975,pups
785,4,1101,3054,pups
785,4,1116,2771,pups
785,4,1123,3809,pups
785,4,1149,2542,pups
785,4,1159,2851,pups
785,4,1161,3614,pups
785,4,1166,2441,pups
785,4,1172,2984,pups
785,4,1172,3104,pups
785,4,1179,2883,pups
785,4,1178,3000,pups
785,4,1182,3534,pups
785,4,1183,2599,pups
785,4,1184,2629,pups
785,4,1186,2968,pups
785,4,1187,2992,pups
785,4,1192,2831,pups
785,4,1200,2621,pups
785,4,1206,3505,pups
785,4,1210,2654,pups
785,4,1212,3207,pups
785,4,1214,2366,pups
785,4,1213,3815,pups
785,4,1222,2624,pups
785,4,1223,3833,pups
785,4,1229,3046,pups
785,4,1235,3841,pups
785,4,1244,2886,pups
785,4,1248,3867,pups
785,4,1264,3868,pups
785,4,1269,4073,pups
785,4,1271,2855,pups
785,4,1278,3097,pups
785,4,1285,3647,pups
785,4,1286,2540,pups
785,4,1288,3882,pups
785,4,1296,3393,pups
785,4,1296,3591,pups
785,4,1301,4082,pups
785,4,1304,2987,pups
785,4,1306,3156,pups
785,4,1312,2657,pups
785,4,1323,3489,pups
785,4,1335,3576,pups
785,4,1343,4144,pups
785,4,1344,2283,pups
785,4,1343,3541,pups
785,4,1359,3442,pups
785,4,1360,2944,pups
785,4,1365,2872,pups
785,4,1380,2886,pups
785,4,1380,3346,pups
785,4,1381,2874,pups
785,4,1402,3657,pups
785,4,1406,3696,pups
785,4,1409,3474,pups
785,4,1424,2944,pups
785,4,1432,2882,pups
785,4,1432,3402,pups
785,4,1444,2707,pups
785,4,1445,2554,pups
785,4,1453,3161,pups
785,4,1454,3241,pups
785,4,1470,3561,pups
785,4,1478,2632,pups
785,4,1490,2931,pups
785,4,1496,2916,pups
785,4,1501,3522,pups
785,4,1504,3784,pups
785,4,1509,2546,pups
785,4,1518,2565,pups
785,4,1519,2039,pups
785,4,1521,3334,pups
785,4,1543,3650,pups
785,4,1551,2078,pups
785,4,1553,2942,pups
785,4,1566,2009,pups
785,4,1575,3513,pups
785,4,1586,2315,pups
785,4,1590,3634,pups
785,4,1592,2742,pups
785,4,1597,3453,pups
785,4,1601,2097,pups
785,4,1601,2968,pups
785,4,1608,2810,pups
785,4,1611,2037,pups
785,4,1613,2192,pups
785,4,1614,3726,pups
785,4,1618,3801,pups
785,4,1624,3154,pups
785,4,1637,2734,pups
785,4,1639,3532,pups
785,4,1660,2274,pups
785,4,1660,3481,pups
785,4,1671,2182,pups
785,4,1676,3801,pups
785,4,1679,3424,pups
785,4,1682,2662,pups
785,4,1685,3524,pups
785,4,1698,2061,pups
785,4,1699,3654,pups
785,4,1726,3465,pups
785,4,1729,3571,pups
785,4,1741,3505,pups
785,4,1760,2851,pups
785,4,1783,2122,pups
785,4,1785,2719,pups
785,4,1787,3562,pups
785,4,1788,3008,pups
785,4,1807,2759,pups
785,4,1812,3176,pups
785,4,1826,3134,pups
785,4,1891,3029,pups
785,4,1927,3068,pups
785,4,2034,3068,pups
786,0,129,1278,adult_males
786,1,907,1144,subadult_males
786,1,1997,434,subadult_males
787,0,1490,3806,adult_males
787,0,1618,3550,adult_males
787,0,2174,4073,adult_males
787,1,1492,3721,subadult_males
787,1,1538,3646,subadult_males
787,1,2036,3554,subadult_males
787,1,2885,3958,subadult_males
787,3,1451,3738,juveniles
787,3,1489,3774,juveniles
787,3,1565,3678,juveniles
787,3,1617,3695,juveniles
787,3,1816,3825,juveniles
787,3,1842,4769,juveniles
787,3,1882,4788,juveniles
787,3,1940,4820,juveniles
787,3,2000,3708,juveniles
787,3,2135,3760,juveniles
788,0,476,4164,adult_males
788,0,785,3657,adult_males
788,0,1943,2713,adult_males
788,1,92,4014,subadult_males
788,1,144,3821,subadult_males
788,1,333,4101,subadult_males
788,1,376,3992,subadult_males
788,1,484,3014,subadult_males
788,1,635,3134,subadult_males
788,1,652,3838,subadult_males
788,1,661,3968,subadult_males
788,1,898,3778,subadult_males
788,1,920,4613,subadult_males
788,1,1050,3026,subadult_males
788,1,1082,4013,subadult_males
788,1,1132,2965,subadult_males
788,1,1182,3518,subadult_males
788,1,1361,2948,subadult_males
788,1,1674,3522,subadult_males
788,1,1769,2845,subadult_males
788,1,2005,2976,subadult_males
788,2,120,4690,adult_females
788,2,172,4824,adult_females
788,2,322,4735,adult_females
788,2,774,3860,adult_females
788,2,889,3658,adult_females
788,2,912,3439,adult_females
788,2,920,3717,adult_females
788,2,958,3531,adult_females
788,2,1049,3530,adult_females
788,2,1057,3570,adult_females
788,2,1060,2924,adult_females
788,2,1074,2890,adult_females
788,3,104,3880,juveniles
788,3,184,3278,juveniles
788,3,202,4118,juveniles
788,3,733,4434,juveniles
788,3,749,4642,juveniles
789,0,1769,3820,adult_males
789,0,1928,5080,adult_males
789,0,2033,3012,adult_males
789,1,598,4013,subadult_males
789,1,1127,4170,subadult_males
789,2,1518,3113,adult_females
789,2,1532,2764,adult_females
789,2,1618,3646,adult_females
789,2,1669,3824,adult_females
789,2,1712,2609,adult_females
789,2,1720,3914,adult_females
789,2,1742,3683,adult_females
789,2,1781,3960,adult_females
789,2,1823,4022,adult_females
789,2,1829,3967,adult_females
789,2,1928,3504,adult_females
789,2,1935,3754,adult_females
789,2,1938,2438,adult_females
789,2,1939,2631,adult_females
789,2,1952,3455,adult_females
789,2,1961,2544,adult_females
789,2,2017,3506,adult_females
789,2,2086,3456,adult_females
789,2,2090,3508,adult_females
789,2,2104,3234,adult_females
789,2,2146,3524,adult_females
789,2,2147,3294,adult_females
789,2,2202,3874,adult_females
